CustomerID,Segment,Recency,Frequency,Monetary
16698,Lost,227,2,1998.0
16700,Champions,9,13,5076.55
16701,Champions,9,13,5398.3
16705,Champions,1,20,14034.99
16706,Loyal Customers,37,3,531.35
16708,Potential Loyalists,46,1,656.63
16709,At Risk,85,5,3029.87
16710,Loyal Customers,19,10,2467.99
16711,Champions,3,5,1651.03
16712,Champions,9,11,3603.66
16713,Loyal Customers,19,15,6910.78
16714,Lost,317,2,1114.06
16715,At Risk,78,1,301.71999999999997
16716,Lost,267,2,901.2
16717,Loyal Customers,24,6,3843.08
16718,Lost,369,1,606.0500000000001
16719,Champions,15,7,1770.22
16720,Potential Loyalists,26,1,152.95
16721,Lost,262,1,292.47
16722,Champions,17,13,4730.81
16723,At Risk,91,2,576.4
16725,Need Attention,302,6,756.82
16726,Loyal Customers,26,5,1358.74
16727,Lost,364,1,256.32
16728,Loyal Customers,46,4,1048.28
16729,Loyal Customers,38,21,7202.01
16730,At Risk,52,3,743.11
16732,Potential Loyalists,32,1,603.75
16734,At Risk,52,3,646.76
16735,At Risk,79,5,2247.41
16737,At Risk,53,1,417.59999999999997
16738,Lost,298,1,3.75
16739,Lost,177,1,323.0
16743,Loyal Customers,29,7,2213.13
16744,Champions,11,7,1291.91
16745,At Risk,87,17,7180.7
16746,Champions,5,18,6680.11
16747,Potential Loyalists,38,2,836.06
16748,Champions,18,5,1515.9
16750,Loyal Customers,45,5,623.93
16751,Potential Loyalists,31,1,1764.72
16752,Lost,373,1,207.5
16753,At Risk,58,1,223.92000000000002
16754,Lost,372,1,2002.4
16755,At Risk,114,3,1475.43
16756,Lost,215,1,239.4
16757,Lost,319,1,106.83000000000001
16758,At Risk,65,1,369.34000000000003
16759,Loyal Customers,8,3,789.79
16761,At Risk,97,1,316.62
16762,Loyal Customers,20,3,1207.24
16763,Lost,199,1,611.85
16764,Champions,4,13,2790.9500000000003
16765,Lost,294,1,34.0
16766,Lost,273,2,1145.6
16767,Loyal Customers,31,11,5575.56
16768,Loyal Customers,48,3,478.09000000000003
16769,Lost,260,1,361.54
16770,At Risk,58,5,757.1
16771,Loyal Customers,33,5,2230.61
16773,At Risk,57,1,171.59
16774,At Risk,68,4,661.52
16775,Champions,10,11,1691.51
16776,At Risk,60,1,371.54
16777,At Risk,80,2,222.62
16778,At Risk,74,2,245.94
16779,Champions,2,22,10611.720000000001
16780,At Risk,100,2,422.24
16781,Lost,372,1,311.25
16782,Champions,10,13,2267.9500000000003
16784,Potential Loyalists,20,1,107.6
16788,At Risk,123,2,592.74
16789,Recent Customers,8,1,80.8
16790,Champions,4,6,1545.6200000000001
16791,Loyal Customers,29,7,1693.03
16792,Lost,282,2,110.38000000000001
16793,At Risk,57,1,243.84
16794,Champions,1,10,1194.48
16795,Lost,365,1,414.88
16796,At Risk,89,1,305.62
16800,Recent Customers,11,1,1162.65
16801,Need Attention,163,4,1594.23
16803,At Risk,65,1,332.3
16804,Loyal Customers,23,3,536.99
16805,Lost,174,2,460.59
16806,At Risk,103,4,736.21
16807,At Risk,143,3,1121.59
16808,At Risk,99,2,288.42
16809,Loyal Customers,23,5,914.69
16810,Lost,192,1,309.54
16811,Recent Customers,5,2,547.07
16812,Lost,361,1,479.35
16813,Champions,8,10,1652.18
16814,Champions,14,21,6406.8
16816,At Risk,103,4,417.06
16817,Champions,3,9,1604.75
16818,Champions,11,11,3349.57
16820,At Risk,96,1,497.61
16823,Lost,227,1,358.38
16824,Recent Customers,16,2,460.64
16825,Potential Loyalists,39,2,775.1800000000001
16826,Potential Loyalists,51,1,341.7
16828,At Risk,112,1,113.5
16829,Lost,157,1,197.22
16830,Potential Loyalists,39,1,325.91
16832,Need Attention,184,3,199.15
16833,Loyal Customers,1,4,1106.53
16834,Lost,228,1,413.46
16835,At Risk,128,2,180.85
16836,Potential Loyalists,40,2,251.87
16837,Loyal Customers,31,11,3170.98
16838,Lost,197,2,588.85
16839,Champions,9,34,16594.35
16841,Loyal Customers,37,6,1869.82
16842,At Risk,101,3,1264.19
16843,Loyal Customers,43,16,10196.57
16846,Potential Loyalists,50,1,214.32
16847,Potential Loyalists,43,1,193.44
16848,At Risk,53,1,281.42
16849,Lost,187,1,124.57
16850,Lost,334,1,332.41
16851,Loyal Customers,4,3,342.45
16852,Recent Customers,10,2,144.91000000000003
16855,Potential Loyalists,24,2,328.4
16856,Recent Customers,15,1,35.400000000000006
16858,Lost,369,1,375.69000000000005
16859,Lost,145,2,747.81
16861,At Risk,60,2,173.76
16863,Potential Loyalists,31,2,502.8
16866,At Risk,141,3,207.73999999999998
16869,Loyal Customers,23,4,817.12
16871,Loyal Customers,22,6,2812.34
16872,At Risk,77,3,680.02
16873,Champions,5,6,7123.62
16875,At Risk,67,5,2095.53
16877,Champions,12,6,846.62
16878,At Risk,84,1,13.3
16880,Loyal Customers,31,7,1491.43
16881,At Risk,67,1,432.0
16882,At Risk,67,3,705.12
16883,Lost,187,2,272.48
16884,Potential Loyalists,38,2,429.84000000000003
16885,Loyal Customers,15,3,450.41
16887,Potential Loyalists,35,1,192.32999999999998
16889,Need Attention,195,3,1578.67
16891,Champions,2,5,742.43
16892,Champions,1,5,518.19
16893,Lost,367,1,145.93
16895,At Risk,65,1,202.27
16897,Lost,299,2,289.78
16898,Loyal Customers,26,3,501.03
16899,Champions,8,6,1271.06
16900,Loyal Customers,17,3,882.16
16902,At Risk,116,1,1706.88
16903,Potential Loyalists,29,1,363.2
16904,Champions,4,15,3634.95
16905,Champions,5,7,3037.6
16906,At Risk,82,4,559.59
16907,Loyal Customers,29,5,928.76
16909,At Risk,72,1,379.14
16910,Champions,4,8,1508.96
16912,Loyal Customers,29,11,2555.58
16913,Lost,290,1,113.44
16914,Potential Loyalists,36,1,183.76
16915,Champions,9,6,621.6800000000001
16916,Potential Loyalists,24,2,562.41
16917,Lost,277,1,391.52
16918,Loyal Customers,50,6,1068.82
16919,Need Attention,156,11,2592.25
16921,At Risk,61,1,154.18
16923,Champions,12,19,7069.08
16924,Loyal Customers,21,3,829.89
16926,Lost,371,1,230.25
16927,At Risk,116,3,543.05
16928,At Risk,80,17,2806.75
16929,Champions,4,7,1295.39
16930,Loyal Customers,26,3,378.89
16931,Champions,5,21,4554.87
16932,At Risk,53,1,150.23000000000002
16933,Recent Customers,1,2,563.23
16934,At Risk,55,2,931.03
16936,Potential Loyalists,26,1,261.9
16938,Loyal Customers,9,4,2711.6800000000003
16940,At Risk,52,3,3049.88
16942,Champions,13,9,1904.99
16943,Need Attention,212,3,816.73
16945,Loyal Customers,22,19,4345.5
16947,Lost,236,1,406.48
16948,At Risk,139,3,435.02
16949,Champions,4,6,1286.27
16950,At Risk,57,3,1178.56
16951,At Risk,135,3,1277.75
16952,At Risk,109,2,167.61
16953,Potential Loyalists,30,1,20.8
16954,Champions,1,9,2085.08
16955,Need Attention,185,4,518.67
16956,Recent Customers,18,1,308.74
16957,Lost,239,2,416.64
16959,At Risk,87,1,117.35000000000001
16960,Loyal Customers,39,3,505.1
16961,At Risk,116,1,234.17
16963,Lost,187,1,110.55000000000001
16965,Lost,227,1,192.07
16966,Champions,8,7,2154.97
16967,Lost,189,1,319.02
16968,Recent Customers,4,2,439.43
16969,Loyal Customers,39,3,650.41
16971,Potential Loyalists,38,1,357.21
16976,Lost,267,1,251.51999999999998
16978,At Risk,78,1,344.33
16979,Champions,4,6,1852.0
16980,Lost,255,2,1028.46
16982,At Risk,61,1,384.06
16983,Champions,13,7,1905.87
16984,At Risk,88,2,4459.52
16985,Champions,17,10,5464.12
16986,Potential Loyalists,30,2,1873.2
16987,Champions,3,7,1616.8
16988,Recent Customers,5,1,126.12
16989,Champions,7,6,1133.25
16990,Lost,219,1,179.0
16992,Champions,11,5,1614.31
16996,Loyal Customers,30,6,1456.96
16997,Need Attention,288,3,702.0
16998,Need Attention,150,4,295.0
16999,Potential Loyalists,23,2,484.82
17001,Champions,1,11,3989.57
17002,At Risk,86,3,1493.73
17004,Potential Loyalists,46,2,1312.1399999999999
17006,Loyal Customers,5,4,781.78
17007,Loyal Customers,51,6,889.9300000000001
17010,Recent Customers,18,1,195.36
17011,Potential Loyalists,30,1,270.9
17014,Loyal Customers,8,3,583.4300000000001
17015,Loyal Customers,29,3,1838.6100000000001
17017,Champions,3,20,8694.26
17018,Potential Loyalists,41,2,920.1
17019,Loyal Customers,11,4,1258.08
17022,Potential Loyalists,31,1,71.0
17024,Loyal Customers,45,3,95.85
17025,At Risk,61,3,357.77
17026,Lost,185,2,154.82999999999998
17027,At Risk,79,6,877.5600000000001
17029,At Risk,111,2,716.0
17030,At Risk,64,1,146.87
17031,Recent Customers,12,2,380.35
17033,At Risk,86,3,1030.14
17034,Loyal Customers,16,3,745.52
17035,Lost,246,2,433.53000000000003
17037,At Risk,88,1,1267.32
17038,Potential Loyalists,30,1,112.4
17040,At Risk,138,1,449.73
17041,Loyal Customers,27,3,1071.49
17042,Champions,3,5,1036.58
17043,Loyal Customers,32,4,1735.18
17044,Potential Loyalists,25,1,948.48
17045,At Risk,113,3,339.44
17046,Lost,157,1,642.02
17047,At Risk,85,3,1100.9
17048,At Risk,118,3,925.35
17049,Champions,3,9,5655.03
17050,At Risk,96,6,3185.64
17051,Lost,194,1,240.89000000000001
17052,Potential Loyalists,28,1,399.09
17053,At Risk,131,1,498.48
17054,Loyal Customers,28,5,1356.33
17058,At Risk,82,3,1179.89
17059,Loyal Customers,30,5,3080.39
17060,Lost,266,1,234.24
17061,At Risk,74,11,5232.2300000000005
17062,Need Attention,314,4,528.29
17063,Loyal Customers,21,7,1461.14
17064,At Risk,59,3,855.45
17068,Champions,12,21,4545.89
17069,Loyal Customers,28,9,2709.7000000000003
17070,At Risk,114,1,304.24
17071,Loyal Customers,28,9,2429.03
17073,Loyal Customers,18,4,1444.84
17075,Loyal Customers,18,4,834.12
17076,Loyal Customers,36,3,841.0799999999999
17078,Potential Loyalists,36,2,375.86
17079,At Risk,78,1,118.80000000000001
17080,Potential Loyalists,22,2,287.62
17081,Potential Loyalists,25,2,288.91
17082,Potential Loyalists,33,2,2003.85
17083,At Risk,109,3,1405.78
17084,Potential Loyalists,35,2,2747.9900000000002
17085,At Risk,123,5,1562.4
17086,Champions,7,6,2050.08
17088,Loyal Customers,28,4,1991.01
17090,Champions,4,7,1974.65
17091,Champions,3,9,3827.76
17092,Loyal Customers,50,4,1774.03
17094,Lost,322,1,302.0
17095,Loyal Customers,23,3,1324.16
17096,Loyal Customers,15,4,1022.13
17097,Champions,2,8,954.42
17100,Recent Customers,18,2,971.74
17101,Loyal Customers,10,4,1621.73
17102,Lost,262,1,25.5
17105,Lost,159,2,665.78
17107,Loyal Customers,33,6,10797.48
17109,Loyal Customers,29,6,881.29
17110,Lost,165,1,163.29999999999998
17111,Potential Loyalists,47,1,231.61
17114,Champions,6,8,801.12
17115,Loyal Customers,8,3,837.5
17117,Lost,288,1,116.19999999999999
17118,Lost,318,1,157.02
17119,Loyal Customers,3,2,606.91
17120,Lost,233,1,307.46
17122,At Risk,119,1,138.32
17123,Lost,162,1,345.29999999999995
17124,Lost,185,1,294.24
17125,Potential Loyalists,50,1,230.5
17126,Need Attention,152,5,989.45
17128,Lost,335,1,157.09
17131,Champions,5,5,2463.17
17133,Champions,16,7,4892.240000000001
17134,At Risk,107,2,413.2
17135,Champions,16,7,1139.73
17138,Lost,276,1,380.5
17139,Champions,16,12,10650.77
17140,Lost,247,1,454.12
17142,Lost,239,1,579.0
17144,Loyal Customers,1,2,984.57
17146,At Risk,106,3,749.78
17147,Loyal Customers,23,4,1714.59
17148,At Risk,52,1,124.88
17152,Need Attention,195,3,1689.5
17153,Potential Loyalists,24,1,213.78
17154,At Risk,75,1,329.34
17155,Loyal Customers,18,2,251.70000000000002
17157,Loyal Customers,8,2,319.0
17158,Loyal Customers,32,3,1266.97
17159,Loyal Customers,22,3,1538.88
17160,Loyal Customers,31,6,3518.03
17162,Loyal Customers,29,10,1715.46
17163,Loyal Customers,22,2,293.1
17164,Loyal Customers,33,7,2467.35
17165,Lost,284,1,158.68
17166,Loyal Customers,39,2,206.34
17169,At Risk,58,2,835.78
17171,Lost,289,1,224.91
17172,At Risk,79,1,317.76
17173,Champions,5,8,3766.6
17174,Lost,218,1,59.9
17175,Loyal Customers,44,4,1443.69
17176,Lost,202,1,306.13
17179,Need Attention,178,3,711.79
17180,At Risk,56,4,783.97
17181,At Risk,57,2,239.92000000000002
17183,Champions,8,6,3347.31
17186,Loyal Customers,47,2,144.0
17187,Lost,227,1,203.95
17188,Champions,11,7,2474.23
17189,At Risk,106,2,383.75
17190,At Risk,59,2,444.74
17191,Loyal Customers,28,7,2093.68
17193,Loyal Customers,36,7,1699.3000000000002
17194,Lost,361,1,226.78
17197,Potential Loyalists,30,1,1013.01
17198,Loyal Customers,24,3,692.22
17201,At Risk,54,1,289.78
17203,Loyal Customers,36,6,3560.08
17204,Need Attention,175,4,1564.56
17205,At Risk,54,1,384.08
17206,At Risk,53,1,204.24
17211,Loyal Customers,27,8,2317.2200000000003
17212,Lost,253,1,226.85
17213,Loyal Customers,40,7,2781.23
17214,At Risk,60,6,1059.1200000000001
17217,Lost,234,1,113.5
17218,Champions,4,10,1951.97
17219,Potential Loyalists,32,1,114.23
17220,Loyal Customers,24,14,3187.55
17221,Loyal Customers,7,2,334.48
17222,At Risk,65,1,328.65
17223,Need Attention,310,2,381.89
17226,Lost,309,1,393.49
17227,Loyal Customers,19,6,939.32
17228,Champions,16,8,1906.09
17229,At Risk,96,2,318.76
17230,Need Attention,264,8,3638.41
17231,Champions,12,10,3124.72
17232,Loyal Customers,3,2,417.77
17233,Potential Loyalists,35,1,190.88
17234,Lost,183,1,149.89000000000001
17235,Loyal Customers,25,2,550.06
17236,Champions,13,6,916.13
17237,Loyal Customers,11,2,314.69
17238,Champions,3,17,3719.1
17239,Lost,313,1,382.5
17242,At Risk,108,2,1135.04
17243,Champions,1,26,8531.65
17244,At Risk,53,1,954.9
17245,Lost,205,1,171.45
17247,Recent Customers,15,1,280.09000000000003
17248,At Risk,120,1,318.65
17250,Loyal Customers,4,2,381.97
17251,Lost,363,1,269.83
17252,At Risk,117,2,348.91
17253,Recent Customers,18,1,178.26
17254,Loyal Customers,5,2,271.19
17255,Loyal Customers,41,2,291.48
17256,At Risk,107,2,240.0
17259,Need Attention,148,2,581.23
17262,At Risk,52,5,1253.3600000000001
17263,Lost,208,1,63.440000000000005
17265,At Risk,139,2,550.01
17266,Loyal Customers,2,3,296.58
17267,At Risk,127,2,317.2
17268,At Risk,108,4,763.64
17272,Loyal Customers,42,4,2148.63
17274,Potential Loyalists,35,1,107.82
17277,Need Attention,228,2,1065.3500000000001
17278,Lost,241,1,246.04
17279,At Risk,58,1,187.82999999999998
17282,At Risk,130,3,1685.46
17284,At Risk,60,6,1647.48
17286,Potential Loyalists,22,1,151.37
17287,Loyal Customers,26,7,1049.06
17288,Champions,9,7,1417.63
17289,Loyal Customers,32,3,931.02
17290,Loyal Customers,4,2,513.01
17291,Lost,308,1,550.8000000000001
17293,Champions,8,9,1854.06
17295,Loyal Customers,29,3,547.0
17297,Recent Customers,17,1,128.18
17298,At Risk,101,2,498.42
17299,Loyal Customers,12,4,656.61
17301,Potential Loyalists,21,1,163.24
17302,Champions,15,5,1135.63
17303,Lost,361,1,250.04
17306,Champions,11,19,8631.31
17309,At Risk,95,1,82.75
17311,At Risk,78,2,1384.85
17312,At Risk,139,3,644.3
17313,Potential Loyalists,31,1,2328.84
17314,Loyal Customers,25,8,2527.92
17315,Champions,2,36,6241.15
17317,Loyal Customers,46,3,2600.34
17320,At Risk,100,3,1200.6200000000001
17321,Loyal Customers,8,2,657.16
17323,Champions,15,7,903.12
17324,Loyal Customers,18,4,986.48
17325,Lost,280,1,96.8
17329,Loyal Customers,14,2,523.11
17330,Loyal Customers,23,2,363.9
17331,At Risk,124,1,175.2
17333,At Risk,86,1,494.25
17334,Need Attention,302,2,307.02
17337,Need Attention,151,4,1979.61
17338,Champions,17,8,6484.75
17339,At Risk,94,2,243.36
17340,Loyal Customers,30,11,12353.29
17341,Need Attention,157,3,682.29
17343,Lost,355,1,193.64
17344,Potential Loyalists,46,1,157.62
17345,Loyal Customers,15,4,519.6899999999999
17346,Champions,4,15,2622.88
17347,At Risk,86,1,228.96
17348,Champions,15,5,1156.6
17349,Lost,179,1,98.25
17350,Loyal Customers,8,4,1281.32
17351,Loyal Customers,36,3,587.15
17353,At Risk,129,2,1740.0
17354,Potential Loyalists,51,1,1393.06
17356,Lost,312,1,178.22
17357,Loyal Customers,24,2,384.39
17358,Need Attention,303,2,360.81
17359,Recent Customers,11,1,127.86
17360,Loyal Customers,17,3,568.24
17361,Loyal Customers,49,3,488.2
17362,Need Attention,239,2,312.23
17364,Champions,1,11,4462.68
17365,Champions,13,8,4762.32
17367,Lost,238,1,167.55
17368,Loyal Customers,23,8,1878.87
17370,At Risk,73,4,446.18
17371,Loyal Customers,17,3,418.4
17372,Loyal Customers,41,8,1337.18
17373,Loyal Customers,40,4,646.92
17374,Need Attention,219,2,495.77
17375,Need Attention,199,3,400.1
17376,At Risk,71,2,203.2
17377,Loyal Customers,24,20,4058.32
17379,Recent Customers,11,1,389.71999999999997
17381,Champions,9,29,20275.61
17382,At Risk,65,1,65.4
17383,Recent Customers,4,1,193.39000000000001
17384,Loyal Customers,19,2,336.4
17385,Recent Customers,15,1,256.11
17386,Champions,8,6,2686.42
17387,Loyal Customers,20,2,746.81
17388,At Risk,78,4,1259.56
17389,Champions,1,34,31833.68
17391,Need Attention,164,2,508.8
17392,Need Attention,307,2,411.27
17394,Lost,219,1,203.86999999999998
17396,Loyal Customers,39,7,7312.8
17397,Loyal Customers,22,2,681.41
17398,At Risk,115,3,653.38
17400,At Risk,126,5,2097.84
17402,Champions,5,12,2598.85
17403,Potential Loyalists,36,1,263.92
17404,Champions,4,13,31781.82
17405,Loyal Customers,1,3,1031.41
17406,Need Attention,333,3,2184.42
17408,Lost,163,1,32.65
17409,Need Attention,185,2,771.85
17410,Champions,16,5,1214.72
17411,Loyal Customers,12,3,778.94
17412,Champions,3,7,1258.06
17414,Loyal Customers,44,2,778.0
17415,At Risk,80,1,507.84
17416,Loyal Customers,30,7,6893.42
17418,Loyal Customers,42,2,463.46000000000004
17419,Champions,11,12,4226.57
17420,Loyal Customers,50,3,598.83
17422,Champions,16,6,1979.37
17423,Loyal Customers,46,2,698.41
17425,Loyal Customers,19,2,759.17
17426,Champions,8,6,5037.26
17427,At Risk,72,1,100.8
17428,Champions,1,28,17256.85
17429,At Risk,128,3,524.9200000000001
17430,Loyal Customers,33,2,265.76
17431,Lost,313,1,403.3
17432,Loyal Customers,18,2,365.76
17433,At Risk,88,1,303.15999999999997
17434,Champions,2,7,2373.82
17436,Loyal Customers,2,2,216.29999999999998
17438,Lost,254,1,388.45000000000005
17440,Need Attention,157,3,186.42000000000002
17442,Loyal Customers,37,6,2248.56
17443,Lost,220,1,534.24
17444,Need Attention,152,2,2389.1
17446,Need Attention,177,2,120.9
17447,Loyal Customers,40,2,541.53
17449,Champions,2,7,2516.21
17450,Champions,8,46,194390.79
17451,Champions,1,7,1721.4
17453,Loyal Customers,18,2,486.71999999999997
17454,Need Attention,192,4,517.53
17455,Lost,204,1,131.7
17456,Lost,365,1,249.86
17457,At Risk,127,5,1737.7
17458,Recent Customers,15,1,316.5
17459,Loyal Customers,43,2,657.3
17460,At Risk,94,6,622.4300000000001
17461,Loyal Customers,23,3,735.82
17462,At Risk,60,2,675.69
17463,Champions,16,5,1875.86
17464,Lost,158,1,289.96000000000004
17466,Loyal Customers,10,2,763.28
17468,Loyal Customers,10,2,137.0
17469,Champions,16,5,1870.97
17470,Loyal Customers,45,5,1125.07
17472,Need Attention,191,3,697.54
17475,At Risk,79,1,194.37
17480,At Risk,78,1,511.82
17481,Loyal Customers,4,4,1255.59
17483,At Risk,65,3,414.04
17486,Lost,261,1,396.87
17489,At Risk,59,2,376.64
17490,Champions,1,7,2092.32
17491,Champions,1,10,3558.87
17492,Lost,248,1,374.57
17495,Loyal Customers,8,2,497.56
17496,Lost,359,1,271.05
17498,At Risk,76,1,272.22
17499,Lost,290,1,622.88
17500,Loyal Customers,17,3,1138.0
17501,Need Attention,221,2,288.6
17502,Loyal Customers,9,4,689.1
17503,Loyal Customers,3,2,558.96
17504,Need Attention,206,9,2997.0299999999997
17505,Need Attention,162,2,1145.84
17506,At Risk,76,1,302.2
17507,Need Attention,262,2,605.58
17508,Lost,281,1,387.31
17509,At Risk,58,8,6083.64
17510,Potential Loyalists,25,1,308.48
17511,Champions,3,31,91062.38
17512,Loyal Customers,29,10,2924.9900000000002
17513,At Risk,72,1,513.2
17514,At Risk,128,1,208.65
17515,Loyal Customers,31,4,639.02
17516,Champions,15,5,764.88
17517,Lost,309,1,153.94
17519,Champions,17,6,1844.02
17520,At Risk,54,1,546.81
17521,Loyal Customers,30,3,723.2099999999999
17522,Champions,2,5,1066.15
17523,Loyal Customers,11,4,652.74
17524,Lost,361,1,145.0
17525,Lost,360,1,422.70000000000005
17526,Loyal Customers,5,4,1195.8999999999999
17527,At Risk,54,4,939.37
17528,Champions,1,8,3628.5
17530,Champions,1,10,2362.53
17531,Lost,190,1,296.7
17534,At Risk,54,1,223.36
17535,Lost,280,1,164.4
17536,Lost,177,1,76.5
17537,Loyal Customers,30,2,887.67
17538,Potential Loyalists,26,1,98.42
17540,Loyal Customers,25,2,578.9
17542,Lost,270,1,170.75
17545,Loyal Customers,43,3,642.32
17548,Lost,234,1,103.3
17549,Loyal Customers,24,2,148.86
17550,Need Attention,197,3,267.16
17551,Lost,359,1,290.34
17552,At Risk,60,4,930.41
17553,At Risk,130,1,1487.6
17554,Champions,1,5,1952.45
17555,Loyal Customers,20,2,480.31
17556,Lost,206,1,157.9
17557,Loyal Customers,14,3,541.46
17560,At Risk,95,4,854.95
17561,Potential Loyalists,19,1,165.12
17562,Champions,14,7,1122.38
17564,Loyal Customers,24,3,454.01
17566,Loyal Customers,8,2,869.77
17567,Champions,7,8,4331.48
17569,Lost,332,1,344.14
17571,Loyal Customers,50,4,1424.42
17572,At Risk,71,4,226.75000000000003
17573,Loyal Customers,29,3,380.6
17574,Lost,243,1,185.65
17576,Champions,8,19,3564.83
17578,Lost,218,1,143.45999999999998
17579,Loyal Customers,5,3,448.90000000000003
17580,Need Attention,253,3,212.77
17581,Champions,1,25,11025.24
17582,Lost,236,1,175.27
17584,Loyal Customers,7,2,1242.3
17585,At Risk,109,4,1116.68
17588,At Risk,100,3,1240.2
17589,At Risk,60,4,2402.92
17590,Loyal Customers,2,3,1466.77
17591,At Risk,73,7,2203.67
17593,Champions,4,5,3923.86
17594,At Risk,85,2,993.18
17595,Loyal Customers,12,2,386.69
17596,Loyal Customers,23,7,2806.69
17597,Lost,214,1,2044.3700000000001
17600,Recent Customers,18,1,161.67000000000002
17601,Lost,239,1,116.00999999999999
17602,Champions,2,6,5054.42
17603,At Risk,78,1,394.72
17604,Need Attention,217,2,309.36
17608,Loyal Customers,33,2,191.99
17609,Loyal Customers,41,5,1098.28
17611,Champions,7,15,3961.12
17612,At Risk,53,6,2048.45
17613,Loyal Customers,23,14,4544.55
17614,At Risk,57,1,386.32
17615,At Risk,130,3,329.6
17616,Need Attention,174,3,571.1999999999999
17618,Loyal Customers,6,3,930.28
17619,Lost,312,1,214.37
17620,At Risk,60,1,81.44
17621,Loyal Customers,21,3,1379.9
17623,Potential Loyalists,33,1,527.0500000000001
17624,Loyal Customers,15,2,843.48
17625,Loyal Customers,18,4,2020.4
17628,At Risk,81,1,75.75
17629,Champions,6,8,1814.12
17630,Need Attention,170,2,503.59999999999997
17631,Loyal Customers,2,3,528.33
17633,Loyal Customers,31,4,1324.84
17634,Loyal Customers,36,9,2358.59
17636,Potential Loyalists,19,1,285.56
17637,Loyal Customers,31,2,547.0600000000001
17639,Lost,276,1,108.5
17640,At Risk,87,1,621.66
17642,At Risk,120,2,712.29
17643,Lost,373,1,101.55
17644,Champions,1,11,2895.64
17646,Need Attention,219,3,1008.39
17647,At Risk,65,1,133.06
17648,At Risk,61,4,1797.5
17649,At Risk,138,1,868.49
17650,Potential Loyalists,21,1,166.08
17651,Champions,12,10,3945.0
17652,Loyal Customers,25,12,4867.72
17653,Loyal Customers,37,4,1207.56
17654,Lost,277,1,117.55
17655,Champions,11,7,2638.94
17656,At Risk,73,5,1674.69
17658,Loyal Customers,26,2,595.42
17659,Champions,17,12,2999.46
17660,At Risk,141,1,178.75
17663,Loyal Customers,26,7,1802.91
17664,Loyal Customers,19,2,604.64
17666,Loyal Customers,4,2,728.16
17667,At Risk,66,5,2055.51
17668,Loyal Customers,1,2,347.75
17669,Loyal Customers,43,7,3406.7200000000003
17670,Lost,228,1,205.7
17671,Loyal Customers,16,4,1572.71
17672,Loyal Customers,50,2,3178.17
17673,Champions,2,6,1594.97
17674,At Risk,74,2,551.04
17675,Champions,1,31,20374.28
17676,Champions,4,6,1371.18
17677,Champions,2,30,16345.38
17678,Lost,264,1,298.11
17679,At Risk,53,2,1992.1100000000001
17680,Potential Loyalists,24,1,184.4
17682,Champions,10,6,2474.33
17684,Potential Loyalists,44,1,239.41
17685,Champions,17,7,3155.83
17686,Champions,7,7,5739.46
17690,Loyal Customers,30,15,4726.8
17691,Need Attention,358,2,290.40000000000003
17692,At Risk,127,4,725.5799999999999
17693,At Risk,137,1,200.47
17694,At Risk,142,1,283.12
17695,At Risk,132,2,765.34
17696,Loyal Customers,38,8,2285.71
17697,Lost,236,1,338.95
17698,Lost,261,1,154.95
17700,Loyal Customers,17,4,2534.64
17701,Lost,253,1,417.95
17702,Loyal Customers,30,4,1824.37
17703,Loyal Customers,35,3,798.74
17704,Need Attention,169,2,885.19
17705,Champions,3,9,1823.52
17706,Champions,4,17,10504.49
17707,Need Attention,185,2,152.4
17708,Need Attention,188,2,263.33
17709,Lost,170,1,137.45
17711,Loyal Customers,11,2,385.1
17712,Potential Loyalists,45,1,522.91
17714,Lost,321,1,153.0
17715,Lost,201,1,326.4
17716,Loyal Customers,23,11,5655.99
17718,Lost,232,1,139.35
17719,Loyal Customers,38,15,5396.04
17720,Loyal Customers,26,4,1195.94
17722,At Risk,96,4,2424.04
17723,At Risk,127,6,3276.4000000000005
17724,At Risk,71,3,1033.0
17725,Champions,16,11,3439.08
17727,Recent Customers,15,1,1060.25
17728,Loyal Customers,4,3,2876.01
17730,Champions,3,13,5298.4800000000005
17731,At Risk,79,4,1240.11
17732,Lost,373,1,303.97
17733,Loyal Customers,39,2,692.19
17734,At Risk,54,3,700.63
17735,Champions,2,19,13110.02
17736,Loyal Customers,9,3,377.44
17737,Loyal Customers,9,2,168.24
17738,Loyal Customers,19,4,1879.05
17739,Champions,12,7,2791.35
17742,At Risk,113,2,355.11
17744,Champions,4,6,2322.4
17746,Lost,240,1,110.25
17747,At Risk,113,1,71.4
17749,Need Attention,178,2,674.52
17750,Champions,5,9,1694.16
17752,Lost,359,1,80.64
17754,Champions,1,5,1664.65
17757,Champions,1,30,5589.4400000000005
17758,Loyal Customers,19,8,3408.2000000000003
17759,Loyal Customers,17,3,818.71
17760,Loyal Customers,22,2,287.59
17761,Potential Loyalists,33,1,712.78
17763,Lost,263,1,15.0
17764,Loyal Customers,51,2,772.55
17765,Need Attention,159,3,367.63
17767,Recent Customers,15,1,271.2
17768,Loyal Customers,8,3,2081.9
17769,Champions,13,10,3957.43
17770,Need Attention,199,5,1143.27
17771,At Risk,57,2,245.33
17772,Loyal Customers,11,2,173.45
17774,At Risk,97,4,1213.73
17775,Lost,255,1,56.4
17777,Loyal Customers,25,3,647.56
17779,Loyal Customers,21,3,650.32
17781,Need Attention,159,2,188.02
17783,At Risk,72,2,283.47
